url,isin,name,ticker,full_name,president,province,address,phone,fax,website,email,debut_date,issued_shares,market_cap_mln,book_value_mln,price_to_book,pe_ratio,dividend_yield_percent,index_membership,last_price,change,bid,ask,min_price,max_price,volume,turnover_value,debut_price,max_52w,min_52w,market_segment,sector
https://www.gpw.pl/spolka?isin=PLDELKO00019,PLDELKO00019,DELKO,DEL,DELKO SPÓŁKA AKCYJNA,,wielkopolskie,UL. GOSTYŃSKA 51  63-100  ŚREM,(61) 283 77 31,(61) 2834015,www.delko.com.pl,relacje_inwestorskie@delko.com.ploffice@delko.com.pl,12.2009,11 960 000,"79,65","150,49","0,53","15,60","12,50","['WIG-Poland', 'WIG']","6,6600","0,02 (+0.30%)","6,5600","6,6600","6,5200","6,6600",2 062,"13 627,00","4,8500 (2009-12-15)","9,7000 (2024-11-07)","6,5200 (2025-06-20)",Równoległy,artykuły spożywcze i szybkozbywalne
https://www.gpw.pl/spolka?isin=PLDGA0000019,PLDGA0000019,DGA,DGA,DGA SPÓŁKA AKCYJNA,Andrzej Głowacki,wielkopolskie,UL. TOWAROWA 37  61-896  POZNAŃ,(61) 859 59 00,(61) 8595901,www.dga.pl,dgasa@dga.pl,4.2004,1 130 279,"19,05","14,45","1,32",x,---,[],"16,8500","0,00 (0.00%)","16,1000","16,8500","16,8500","16,8500",11,"185,35","248,8000 (2004-04-20)","19,9000 (2024-10-24)","15,8000 (2025-05-15)",Podstawowy,Usługi dla przedsiębiorstw
https://www.gpw.pl/spolka?isin=PLDGNST00012,PLDGNST00012,DIAG,DIA,DIAGNOSTYKA SPÓŁKA AKCYJNA,Jakub Swadźba,małopolskie,UL. PROF. MICHAŁA ŻYCZKOWSKIEGO 16  31-864  KRAKÓW,+48 12 295 01 00,,www.grupadiagnostyka.pl,ir@diag.plsekretariat.zarzadu@diag.pl,2.2025,33 756 500,"5 731,85","492,25","11,64","24,70","1,90","['WIGmed', 'WIG140', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","169,8000","2,80 (+1.68%)","169,5000","169,8500","164,8500","170,0000",36 710,"6 195 586,00","130,0200 (2025-02-07)","176,0000 (2025-05-14)","124,7800 (2025-03-04)",Podstawowy,Ochrona zdrowia - pozostałe
https://www.gpw.pl/spolka?isin=PLDINPL00011,PLDINPL00011,DINOPL,DNP,DINO POLSKA SPÓŁKA AKCYJNA,,wielkopolskie,UL. OSTROWSKA 122  63-700  KROTOSZYN,(62)7255465; 7255400,(62)7255467,www.grupadino.pl,sekretariat@marketdino.plir@marketdino.pl,4.2017,98 040 000,"51 157,27","7 402,05","6,91","33,60",---,"['WIG.MS-ECM', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG-Poland', 'WIG20', 'WIG']","521,8000","6,20 (+1.20%)","521,0000","521,8000","513,8000","521,8000",159 229,"82 683 182,00","37,5000 (2017-04-19)","556,2000 (2025-05-08)","303,3000 (2024-09-16)",Podstawowy,artykuły codziennego użytku
https://www.gpw.pl/spolka?isin=PLDMDVL00012,PLDMDVL00012,DOMDEV,DOM,DOM DEVELOPMENT SPÓŁKA AKCYJNA,Mikołaj Konopka,mazowieckie,PL. PIŁSUDSKIEGO 3  00-078  WARSZAWA,(22) 351 68 78; 351 64 50,(22)  3516311; 3516859,www.domd.pl,pocztadd@domd.plbiuro@domd.pl,10.2006,25 798 422,"6 410,91","1 848,15","3,47","11,00","5,20","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'mWIG40TR', 'WIGdiv', 'WIG-Poland', 'WIG-nieruchomości', 'mWIG40', 'WIG']","248,5000","12,50 (+5.30%)","243,5000","248,5000","235,0000","248,5000",10 382,"2 543 905,50","121,5000 (2006-10-24)","248,5000 (2025-06-27)","152,6000 (2024-08-23)",Podstawowy,sprzedaż nieruchomości
https://www.gpw.pl/spolka?isin=PLDRG0000013,PLDRG0000013,DRAGOENT,DGE,DRAGO ENTERTAINMENT SPÓŁKA AKCYJNA,Joanna Tynor,małopolskie,UL. MALBORSKA 130  30-624  KRAKÓW,+48 12 346 28 57,,www.drago-entertainment.com,info@drago-entertainment.com,4.2021,1 085 655,"24,10","14,65","1,65","7,40",---,"['WIG-gry', 'WIG-Poland', 'WIG']","22,2000","0,00 (0.00%)","21,7000","22,0000","22,2000","22,2000",17,"377,40","25,4500 (2021-04-28)","25,0000 (2025-05-26)","18,7000 (2024-12-20)",Podstawowy,Gry
https://www.gpw.pl/spolka?isin=PLDUDA000016,PLDUDA000016,GOBARTO,GOB,GOBARTO SPÓŁKA AKCYJNA,Marcin Śliwiński,mazowieckie,UL. WSPÓLNA 70  00-687  WARSZAWA,(22) 319 94 00,(65) 5477001,www.gobarto.pl,gobarto@gobarto.pl,1.2003,27 800 229,"720,03","578,10","1,25","84,90",---,[],"25,9000","0,40 (+1.57%)","25,2000","25,9000","25,9000","25,9000",30,"777,00","21,9000 (2003-01-30)","43,5000 (2024-07-02)","23,1000 (2025-04-10)",Podstawowy,żywność
https://www.gpw.pl/spolka?isin=PLECBDZ00013,PLECBDZ00013,ECBSA,ECB,ECB SPÓŁKA AKCYJNA,,śląskie,UL. SIEMOŃSKA 3  42-500  BĘDZIN,+48 536 544 490,,www.ecbsa.pl,kontakt@ecbsa.pl,12.1998,3 149 200,"98,73","22,18","4,45","11,00",---,"['WIG-energia', 'WIG-Poland', 'WIG']","31,3500","0,00 (0.00%)","31,0000","31,3500","30,6500","31,4000",1 921,"59 513,45","25,0000 (1998-12-08)","54,6000 (2025-05-12)","23,5500 (2024-08-23)",Podstawowy,energetyka
https://www.gpw.pl/spolka?isin=PLECHPS00019,PLECHPS00019,ECHO,ECH,ECHO INVESTMENT SPÓŁKA AKCYJNA,Nicklas Lindberg,świętokrzyskie,AL. SOLIDARNOŚCI 36  25-323  KIELCE,(41) 333 33 33,(41) 3332333,www.echo.com.pl,ir@echo.com.pl,3.1996,412 690 582,"2 038,69","1 587,12","1,28",x,---,"['WIG140', 'sWIG80TR', 'WIG-Poland', 'WIG-nieruchomości', 'sWIG80', 'WIG']","4,9400","-0,04 (-0.80%)","4,9400","4,9500","4,9000","5,0000",5 824,"28 726,04","0,4300 (1996-03-05)","4,9800 (2025-06-26)","3,8900 (2024-08-05)",Podstawowy,wynajem nieruchomości
https://www.gpw.pl/spolka?isin=PLECMNG00019,PLECMNG00019,NTCAPITAL,NTC,NEW TECH CAPITAL SPÓŁKA AKCYJNA,Andrzej Rutkowski,mazowieckie,UL. STEFANA OKRZEI 1A; IXP  03-715  WARSZAWA,(22) 127 54 22; +48 504 197 076,(22) 1211204,www.ntcsa.com.pl,ntcsa@ntcsa.com.pl,2.2008,14 461 991,"9,40","24,24","0,39","3,90",---,"['WIG-Poland', 'WIG']","0,6500","0,03 (+5.52%)","0,6320","0,6500","0,6220","0,6600",168 444,"107 541,00","29,1000 (2008-02-21)","2,0000 (2024-09-19)","0,6000 (2025-06-04)",Równoległy,Działalność inwestycyjna
https://www.gpw.pl/spolka?isin=PLEDINV00014,PLEDINV00014,EDINVEST,EDI,ED INVEST SPÓŁKA AKCYJNA,Łukasz Deńca,mazowieckie,UL. GROCHOWSKA 306/308 BUD. C  03-840  WARSZAWA,(22) 671 95 28,(22) 6716936,www.edinvest.pl,biuro@edinvest.pl,12.201,12 386 687,"70,85","62,66","1,13","34,90","14,40",[],"5,7200","0,00 (0.00%)","5,6200","5,7200","5,6000","5,7200",4 857,"27 312,16","6,3100 (2010-12-20)","7,0000 (2024-11-29)","5,3600 (2024-11-05)",Równoległy,sprzedaż nieruchomości
https://www.gpw.pl/spolka?isin=PLEFEKT00018,PLEFEKT00018,EFEKT,EFK,KORPORACJA GOSPODARCZA EFEKT SPÓŁKA AKCYJNA,Teresa Janina Kawczyńska,małopolskie,UL. OPOLSKA 12  31-323  KRAKÓW,(12) 420 33 30,(12) 4203344,www.efektsa.pl,korporacja@efektsa.plbiuro@efektsa.pl,4.1993,4 995 450,"26,48","124,60","0,21","4,70","1,90",[],"5,3000","0,00 (0.00%)","5,2500","5,6000","0,0000","0,0000",0,"0,00","5,7000 (1993-04-22)","7,0000 (2025-03-05)","5,3000 (2025-06-26)",Podstawowy,Usługi dla przedsiębiorstw
https://www.gpw.pl/spolka?isin=PLEKEP000019,PLEKEP000019,EKOEXPORT,EEX,EKO EXPORT SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,Jacek Dziedzic,śląskie,UL. STRAŻACKA  81  43-382  BIELSKO-BIAŁA,(33) 819 62 88,(33) 8196287,www.ekoexport.pl,info@ekoexport.pl,7.2009,13 149 562,"21,43","14,47","1,48",x,---,[],"1,6300","0,00 (0.00%)","0,1700",PKC/PCR,"0,0000","0,0000",0,"0,00","2,0300 (2009-07-16)","1,6300 (2025-06-27)","1,6300 (2024-06-28)",Równoległy,Recykling
https://www.gpw.pl/spolka?isin=PLELEKT00016,PLELEKT00016,ELEKTROTI,ELT,ELEKTROTIM SPÓŁKA AKCYJNA,Maciej Posadzy,dolnośląskie,UL. STARGARDZKA 8  54-156  WROCŁAW,(71) 352 13 41,(71) 3514839,www.elektrotim.pl,sekretariat@elektrotim.pl,5.2007,9 983 009,"489,17","138,35","3,54","13,10","5,10","['GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'WIG-budownictwo', 'sWIG80', 'WIG']","49,0000","0,30 (+0.62%)","48,7500","49,0000","48,1500","49,5000",12 395,"603 308,50","39,3500 (2007-05-22)","54,7000 (2025-05-20)","28,0000 (2024-08-09)",Podstawowy,instalacje budowlane i telekomunikacyjne
https://www.gpw.pl/spolka?isin=PLELPO000016,PLELPO000016,WIKANA,WIK,WIKANA SPÓŁKA AKCYJNA,Piotr Kwaśniewski,lubelskie,UL. CISOWA 11  20-703  LUBLIN,(81) 444 64 80; 444 64 00,(81) 4446462,www.wikana.pl,info@wikana.pl,2.1997,19 755 064,"133,35","150,26","0,89","3,50","5,90","['WIG-Poland', 'WIG-nieruchomości', 'WIG']","6,7500","0,15 (+2.27%)","6,6000","6,7500","6,6000","6,7500",1 349,"8 926,05","20,0000 (1997-02-20)","8,5000 (2024-09-30)","5,2500 (2024-12-19)",Podstawowy,sprzedaż nieruchomości
https://www.gpw.pl/spolka?isin=PLEMCIM00017,PLEMCIM00017,EMCINSMED,EMC,EMC INSTYTUT MEDYCZNY SPÓŁKA AKCYJNA,Karol Piasecki,dolnośląskie,UL. PILCZYCKA 144-148  54-144  WROCŁAW,(71) 74 72 700,(71) 7585750,www.emc-sa.pl,biuro@emc-sa.pl,8.2005,42 683 442,"469,52","221,68","2,12","38,40",---,[],"11,0000","0,00 (0.00%)","0,0000","0,0000","0,0000","0,0000",0,"0,00","9,2000 (2005-08-17)","12,1000 (2024-12-27)","9,9500 (2024-12-12)",Podstawowy,Szpitale i przychodnie
https://www.gpw.pl/spolka?isin=PLENAP000010,PLENAP000010,ENAP,ENP,ENERGOAPARATURA SPÓŁKA AKCYJNA,Tomasz Michalik,śląskie,UL. GEN.K.PUŁASKIEGO 7  40-273  KATOWICE,(32) 728 54 10; 728 54 92,(32) 7285412; 7285411,www.enap.com.pl,poczta@enap.com.pl,8.1997,19 676 722,"54,31","23,95","2,27","15,30","3,60",[],"2,7600","-0,04 (-1.43%)","2,7400","2,8000","2,7600","2,7600",1 000,"2 760,00","3,8600 (1997-08-20)","2,9000 (2025-05-23)","1,8400 (2024-07-05)",Równoległy,budownictwo przemysłowe
https://www.gpw.pl/spolka?isin=PLENEA000013,PLENEA000013,ENEA,ENA,ENEA SPÓŁKA AKCYJNA,Grzegorz Kinelski,wielkopolskie,UL. PASTELOWA 8  60-198  POZNAŃ,(61) 884 55 44; (61) 884 53 00,(61) 8561117,www.enea.pl,enea@enea.pl,1.2009,529 731 093,"10 239,70","16 351,98","0,63","7,20",---,"['GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG.MS-BAS', 'mWIG40TR', 'WIG-energia', 'WIG-Poland', 'mWIG40', 'WIG']","19,3300","0,30 (+1.58%)","19,3100","19,3400","18,9500","19,3500",447 646,"8 587 851,43","11,2800 (2009-01-30)","19,3300 (2025-06-27)","9,9000 (2024-08-06)",Podstawowy,energetyka
https://www.gpw.pl/spolka?isin=PLENERG00022,PLENERG00022,ENERGA,ENG,ENERGA SPÓŁKA AKCYJNA,Sławomir Staszak,pomorskie,ALEJA GRUNWALDZKA 472  80-309  GDAŃSK,(58) 77 88 300,(58) 7788399,www.grupa.energa.pl,energa.sa@energa.pl,12.2013,414 067 114,"4 968,81","12 227,00","0,41","13,80",---,[],"12,0000","-0,06 (-0.50%)","11,9800","12,0000","11,9000","12,1400",16 252,"195 284,66","16,0900 (2013-12-11)","14,4600 (2025-01-15)","11,0600 (2025-04-09)",Podstawowy,energetyka
https://www.gpw.pl/spolka?isin=PLENLMD00017,PLENLMD00017,ENELMED,ENE,CENTRUM MEDYCZNE ENEL-MED SPÓŁKA AKCYJNA,Jacek Jakub Rozwadowski,mazowieckie,UL. SŁOMIŃSKIEGO 19/524  00-195  WARSZAWA,(22) 431 77 02; 431 77 01,(22) 4317703,www.enel.pl,enel@enel.pl,7.2011,28 280 279,"559,95","178,95","3,13","28,90",---,"['WIGmed', 'WIG-Poland', 'WIG']","19,8000","0,00 (0.00%)","19,0000","19,7000","19,8000","19,8000",2,"39,60","5,0000 (2011-07-18)","22,0000 (2025-01-21)","18,8000 (2024-12-10)",Podstawowy,Szpitale i przychodnie
https://www.gpw.pl/spolka?isin=PLENTER00017,PLENTER00017,ENTER,ENT,ENTER AIR SPÓŁKA AKCYJNA,,mazowieckie,UL. 17 STYCZNIA 74  02-146  WARSZAWA,(22) 355 15 70,(22) 3225757,www.enterair.pl,enterair@enterair.pl,1.2016,17 543 750,"1 042,10","373,16","2,79","6,60","7,40","['WIGind', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","59,4000","-0,50 (-0.83%)","59,4000","59,7000","59,0000","59,9000",19 396,"1 152 604,40","13,9000 (2016-01-15)","67,7000 (2024-07-01)","52,4000 (2024-12-18)",Podstawowy,transport
https://www.gpw.pl/spolka?isin=PLERBUD00012,PLERBUD00012,ERBUD,ERB,ERBUD SPÓŁKA AKCYJNA,Dariusz Grzeszczak,mazowieckie,UL. KLIMCZAKA 1  02-797  WARSZAWA,(22) 548 70 00; 548 70 01,(22) 5487002,www.erbud.pl,info@erbud.pl,6.2007,11 929 836,"418,74","471,84","0,89",x,"4,80","['GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'WIG-budownictwo', 'sWIG80', 'WIG']","35,1000","-0,10 (-0.28%)","35,0500","35,1000","35,0000","35,2000",2 718,"95 194,85","94,0000 (2007-06-19)","44,6000 (2024-07-11)","30,2000 (2024-10-11)",Podstawowy,budownictwo przemysłowe
https://www.gpw.pl/spolka?isin=PLERGIN00015,PLERGIN00015,ENERGOINS,ENI,ENERGOINSTAL SPÓŁKA AKCYJNA,Michał Więcek,śląskie,AL. ROŹDZIEŃSKIEGO 188D  40-203  KATOWICE,(32) 735 72 00,(32) 7357257,www.energoinstal.pl,energoinstal@energoinstal.pl,10.2007,18 000 000,"38,70","39,45","0,98",x,---,"['WIG-Poland', 'WIG-budownictwo', 'WIG']","2,1500","-0,01 (-0.46%)","2,1100","2,1500","2,1100","2,1500",17 863,"37 941,12","19,6000 (2007-10-30)","3,4600 (2025-01-13)","1,0000 (2024-12-17)",Podstawowy,instalacje budowlane i telekomunikacyjne
https://www.gpw.pl/spolka?isin=PLERGZB00014,PLERGZB00014,ERG,ERG,ERG SPÓŁKA AKCYJNA,Grzegorz Tajak,śląskie,UL. CHEMICZNA 6  42-520  DĄBROWA GÓRNICZA,(32) 264 02 81,(32) 2623248,www.erg.com.pl,zts@erg.com.plerg@erg.com.pl,4.2005,876 018,"42,40","40,18","1,06",x,---,"['WIG-Poland', 'WIG']","48,4000","0,00 (0.00%)","47,0000","48,4000","0,0000","0,0000",0,"0,00","60,5000 (2005-04-18)","55,5000 (2024-08-21)","44,0000 (2025-03-21)",Podstawowy,tworzywa sztuczne
https://www.gpw.pl/spolka?isin=PLERPCO00017,PLERPCO00017,EUCO,EUC,EUROPEJSKIE CENTRUM ODSZKODOWAŃ SPÓŁKA AKCYJNA,Renata Sawicz-Patora,dolnośląskie,UL. ŚW. M.KOLBE 18  59-220  LEGNICA,(76) 723 98 00,(76) 7239850,www.euco.pl,biuro@euco.pl,12.201,5 600 000,"33,26","-80,84",x,"2,80",---,"['WIG-Poland', 'WIG']","5,9400","0,26 (+4.58%)","5,9200","5,9400","5,7200","6,7800",842 965,"5 243 659,82","18,0800 (2010-12-29)","8,1000 (2025-05-30)","0,6500 (2024-12-20)",Równoległy,ubezpieczenia - pozostałe
https://www.gpw.pl/spolka?isin=PLERTEL00011,PLERTEL00011,EUROTEL,ETL,EUROTEL SPÓŁKA AKCYJNA,Krzysztof Stepokura,pomorskie,UL. KARTUSKA 391  80-125  GDAŃSK,(58) 520 38 19,(58) 5203821,www.eurotel.pl,biuro@eurotel.pl,1.2007,3 748 255,"79,09","80,14","0,99","6,50",---,"['WIG-Poland', 'WIG']","21,1000","0,30 (+1.44%)","20,9000","21,1000","20,8000","21,1000",628,"13 227,30","15,9900 (2007-01-31)","38,6000 (2024-10-02)","17,8000 (2025-04-16)",Podstawowy,elektronika użytkowa
https://www.gpw.pl/spolka?isin=PLESTHN00018,PLESTHN00018,ESOTIQ,EAH,ESOTIQ & HENDERSON SPÓŁKA AKCYJNA,Mariusz Jawoszek,pomorskie,UL. BUDOWLANYCH 31C  80-298  GDAŃSK,(58) 728 48 00,(58) 5507850,www.esotiqhenderson.com,sekretariat@esotiq.com,6.2011,2 233 500,"76,61","67,73","1,13","7,20","7,70","['WIG-odzież', 'WIG-Poland', 'WIG']","34,3000","0,00 (0.00%)","33,9000","34,3000","33,7000","34,3000",2 263,"77 241,60","29,6200 (2011-06-16)","50,8000 (2024-10-08)","32,0000 (2025-04-14)",Podstawowy,odzież i obuwie
https://www.gpw.pl/spolka?isin=PLEURCH00011,PLEURCH00011,EUROCASH,EUR,EUROCASH SPÓŁKA AKCYJNA,Paweł Surówka,wielkopolskie,UL. WIŚNIOWA 11  62-052  KOMORNIKI,(61) 651 33 13; 651 33 00,(61) 6513304,www.grupaeurocash.pl,eurocash@eurocash.pl,2.2005,139 163 286,"1 166,19","631,84","1,85",x,---,"['WIG.MS-ECM', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'mWIG40TR', 'WIG-Poland', 'mWIG40', 'WIG']","8,3800","0,16 (+1.88%)","8,3800","8,3850","8,2100","8,5000",321 386,"2 684 717,95","3,2600 (2005-02-04)","13,7000 (2024-07-04)","6,8100 (2024-12-23)",Podstawowy,artykuły codziennego użytku
https://www.gpw.pl/spolka?isin=PLFAMUR00012,PLFAMUR00012,GRENEVIA,GEA,GRENEVIA SPÓŁKA AKCYJNA,Beata Zawiszowska,śląskie,AL. ROŹDZIEŃSKIEGO 1A  40-202  KATOWICE,(32) 359 63 50; 359 66 00,(32) 3596351,www.grenevia.com,sekretariat@grenevia.com,8.2006,574 680 673,"1 439,58","2 161,00","0,67","4,30",---,"['WIGind', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","2,5050","-0,07 (-2.53%)","2,5050","2,5700","2,5050","2,5800",60 083,"153 009,45","3,1700 (2006-08-04)","2,9500 (2025-05-19)","1,7800 (2024-12-13)",Podstawowy,urządzenia mechaniczne
https://www.gpw.pl/spolka?isin=PLFEERM00018,PLFEERM00018,FEERUM,FEE,FEERUM SPÓŁKA AKCYJNA,Daniel Janusz,dolnośląskie,UL. OKRZEI 6  59-225  CHOJNÓW,(76) 819 67 38,(76) 8196738,www.feerum.pl,pwielesik@feerum.pl,5.2013,9 537 916,"109,69","114,78","0,96",x,---,"['WIG-Poland', 'WIG']","11,5000","-0,20 (-1.71%)","11,1000","11,5000","11,5000","11,5000",52,"598,00","10,5000 (2013-05-31)","13,0000 (2025-04-29)","6,5600 (2024-06-28)",Równoległy,urządzenia mechaniczne
https://www.gpw.pl/spolka?isin=PLFERRO00016,PLFERRO00016,FERRO,FRO,FERRO SPÓŁKA AKCYJNA,Wojciech Gątkiewicz,małopolskie,UL. PRZEMYSŁOWA 7  32-050  SKAWINA,(12) 256 21 00,(12) 2767606,ferro-group.pl/,info@ferro.pl,4.201,21 242 655,"775,36","466,51","1,66","10,30","8,70","['WIGdivplus', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-budownictwo', 'sWIG80', 'WIG']","36,5000","-0,30 (-0.82%)","36,3000","36,5000","36,2000","37,3000",22 574,"826 244,80","12,5700 (2010-04-14)","40,0000 (2024-06-28)","30,6000 (2025-04-07)",Podstawowy,materiały budowlane
https://www.gpw.pl/spolka?isin=PLFORTE00012,PLFORTE00012,FORTE,FTE,FABRYKI MEBLI FORTE SPÓŁKA AKCYJNA,Maria Florczuk,mazowieckie,UL. BIAŁA 1  07-300  OSTRÓW MAZOWIECKA,(29) 746 20 81 do 86; 644 22 22,(29) 6442209,www.forte.com.pl/pl,zarzad@forte.com.pl,7.1996,23 930 769,"705,96","910,88","0,78","23,30",---,"['WIG140', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","29,5000","0,50 (+1.72%)","29,0000","29,5000","29,0000","29,5000",4 205,"123 521,50","11,0000 (1996-07-24)","32,0000 (2025-01-31)","19,4000 (2024-10-15)",Podstawowy,meble i dywany
https://www.gpw.pl/spolka?isin=PLFSING00010,PLFSING00010,FASING,FSG,FABRYKI SPRZĘTU I NARZĘDZI GÓRNICZYCH GRUPA KAPITAŁOWA FASING SPÓŁKA AKCYJNA,Mateusz Bik,śląskie,UL. MODELARSKA 11  40-142  KATOWICE,(32) 735 00 00,(32) 2582266,www.fasing.pl,fasing@fasing.com.pl,9.2,3 107 249,"36,67","175,37","0,21","3,40",---,"['WIG-Poland', 'WIG']","11,8000","0,00 (0.00%)","11,6000","11,8000","11,7000","11,8000",538,"6 328,40","5,5000 (2000-09-18)","14,4000 (2024-07-15)","10,9000 (2024-12-23)",Podstawowy,urządzenia mechaniczne
https://www.gpw.pl/spolka?isin=PLFSTFC00012,PLFSTFC00012,FASTFIN,FFI,FAST FINANCE SPÓŁKA AKCYJNA,Paweł Szast,dolnośląskie,UL. PIŁSUDSKIEGO 13  50-048  WROCŁAW,(71) 361 20 42; 797 41 95,(071) 3612042,www.fastfinance.pl,biuro@fastfinance.pl,5.2008,22 177 015,"22,40","0,33","67,83","3,00",---,[],"1,0100","0,00 (0.00%)","0,0000","0,0000","0,0000","0,0000",0,"0,00","60,8000 (2008-05-06)","1,0100 (2025-06-27)","1,0100 (2024-06-28)",Równoległy,Działalność inwestycyjna
https://www.gpw.pl/spolka?isin=PLGLBLC00011,PLGLBLC00011,DMGROUP,DMG,DR. MIELE COSMED GROUP SPÓŁKA AKCYJNA,Magdalena Anita Miele,mazowieckie,UL. WIELKOPOLSKA 3  26-616  RADOM,(48) 384 58 01,(48) 3609257,www.dr-miele.eu,board.office@dr-miele.eu,8.2013,87 338 652,"324,90","262,13","1,24","8,80","2,40",[],"3,7200","-0,03 (-0.80%)","3,6600","3,7200","3,6500","3,7500",5 521,"20 220,23","1,8400 (2013-08-19)","5,5600 (2025-01-08)","3,3100 (2024-07-17)",Podstawowy,kosmetyki i chemia gospodarcza
https://www.gpw.pl/spolka?isin=PLGMNGF00017,PLGMNGF00017,GAMFACTOR,GIF,GAMING FACTORY SPÓŁKA AKCYJNA,Mateusz Adamkiewicz,mazowieckie,UL. MARSZAŁKOWSKA 87/LOK. 102  00-683  WARSZAWA,,,,kontakt@gamingfactory.pl,7.202,6 077 700,"46,68","13,16","3,55",x,---,"['WIG-gry', 'WIG-Poland', 'WIG']","7,6800","-0,02 (-0.26%)","7,4400","7,6800","7,4400","7,7000",4 954,"37 448,86","15,5000 (2020-07-23)","12,6000 (2024-07-16)","6,7400 (2024-12-23)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLGMSOP00019,PLGMSOP00019,GAMEOPS,GOP,GAMES OPERATORS SPÓŁKA AKCYJNA,Bartłomiej Gajewski,mazowieckie,UL. BUKOWIŃSKA 22 B/LOK. 501  02-703  WARSZAWA,+48 782 344 221,,www.gameops.pl,biuro@gameops.plcontact@gameops.pl,4.202,5 499 260,"91,84","30,10","3,05","6,80","1,30","['GPWB-CENTR', 'WIG-gry', 'CEEplus', 'WIG-Poland', 'WIG']","16,7000","0,46 (+2.83%)","16,2800","16,7600","15,8600","16,7800",3 583,"58 479,54","44,0000 (2020-04-17)","23,8500 (2024-07-05)","13,7600 (2024-12-20)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLGNMTC00017,PLGNMTC00017,GENOMTEC,GMT,GENOMTEC SPÓŁKA AKCYJNA,Miron Tokarski,dolnośląskie,UL. BIERUTOWSKA 57-59  51-317  WROCŁAW,+48 793 440 931,,www.genomtec.com,office@genomtec.com,3.2021,14 867 126,"101,10","15,17","6,66",x,---,"['WIGmed', 'WIG-Poland', 'WIG']","6,8000","-0,04 (-0.58%)","6,7500","6,9000","6,7500","6,9300",11 840,"80 757,84","13,5500 (2021-03-17)","10,9000 (2024-07-12)","6,8000 (2025-06-20)",Równoległy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLGPW0000017,PLGPW0000017,GPW,GPW,GIEŁDA PAPIERÓW WARTOŚCIOWYCH W WARSZAWIE SPÓŁKA AKCYJNA,Tomasz Bardziłowski,mazowieckie,UL. KSIĄŻĘCA 4  00-498  WARSZAWA,(22) 628 32 32,(22) 5377790,www.gpw.pl,gpw@gpw.plbiuro@gpw.plir@gpw.pl,11.201,41 972 000,"2 127,98","1 116,97","1,91","13,30","5,90","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'mWIG40TR', 'WIGdiv', 'WIG-Poland', 'mWIG40', 'WIG']","50,7000","0,70 (+1.40%)","50,5000","50,7000","49,9400","50,7500",47 116,"2 378 972,76","54,0000 (2010-11-09)","52,2500 (2025-05-29)","40,3000 (2024-12-27)",Podstawowy,giełdy i biura maklerskie
https://www.gpw.pl/spolka?isin=PLGRNKT00019,PLGRNKT00019,3RGAMES,3RG,3R GAMES SPÓŁKA AKCYJNA,Piotr Surmacz,mazowieckie,UL. POKORNA 2/211  00-199  WARSZAWA,530282726,,3r.games,ir@3r.games,3.2012,79 237 880,"65,13","18,02","3,61",x,---,"['WIG-gry', 'WIG-Poland', 'WIG']","0,8220","-0,05 (-5.95%)","0,8200","0,8220","0,7900","0,8780",254 977,"209 983,91","12,6400 (2012-03-14)","0,9100 (2025-04-28)","0,2600 (2024-10-10)",Podstawowy,Gry
https://www.gpw.pl/spolka?isin=PLGRODN00015,PLGRODN00015,GRODNO,GRN,GRODNO SPÓŁKA AKCYJNA,Andrzej Jurczak,mazowieckie,UL. KWIATOWA 14  05-126  MICHAŁÓW-GRABINA,(22) 772 45 15,(22) 7724646,www.grodno.pl,letters@grodno.pl,6.2011,15 381 861,"157,66","134,17","1,18",x,---,"['WIGind', 'WIG-Poland', 'WIG']","10,2500","-0,25 (-2.38%)","10,2500","10,4500","10,2000","10,6000",3 385,"34 764,60","2,9500 (2011-06-28)","12,2800 (2024-08-20)","8,3600 (2024-12-06)",Równoległy,artykuły elektryczne
